epoch,io_u,io_u_1,loss,lr,sparse_categorical_accuracy,val_io_u,val_io_u_1,val_loss,val_sparse_categorical_accuracy
0,0.6670849919319153,0.07935186475515366,0.6542209982872009,1e-04,0.8329979777336121,0.7575677037239075,0.12576258182525635,0.5079883933067322,0.8764171600341797
1,0.7526678442955017,0.24372097849845886,0.5066700577735901,1e-04,0.875125527381897,0.7757819294929504,0.2944040298461914,0.46122875809669495,0.8843705654144287
2,0.7876046299934387,0.29011818766593933,0.4250395894050598,1e-04,0.8943730592727661,0.7858405709266663,0.3137170076370239,0.37756338715553284,0.8967941999435425
3,0.8033493161201477,0.3129086494445801,0.3714368939399719,1e-04,0.9027517437934875,0.7058714032173157,0.32398366928100586,0.3937370479106903,0.8743095993995667
4,0.8159216642379761,0.32775214314460754,0.3324374556541443,1e-04,0.909034788608551,0.8213324546813965,0.3481154143810272,0.2985343337059021,0.9121150374412537
5,0.8307320475578308,0.33858510851860046,0.30131807923316956,1e-04,0.9153822660446167,0.7956405878067017,0.2889292538166046,0.30371180176734924,0.903366208076477
6,0.8384116888046265,0.3432687520980835,0.27752867341041565,1e-04,0.9185139536857605,0.7220935821533203,0.36468449234962463,0.34466075897216797,0.8816697001457214
7,0.8462842702865601,0.3583954870700836,0.26186075806617737,1e-04,0.9222023487091064,0.7775142192840576,0.3591051995754242,0.2959374189376831,0.9004092812538147
8,0.8555946946144104,0.3687456548213959,0.24403399229049683,1e-04,0.9260318279266357,0.8337706923484802,0.37159717082977295,0.2438475638628006,0.9203240275382996
9,0.8601635694503784,0.3789002001285553,0.2329462319612503,1e-04,0.9280892014503479,0.8070354461669922,0.37244877219200134,0.25441262125968933,0.9096493721008301
10,0.8661442399024963,0.3872990012168884,0.2240099310874939,1e-04,0.9305336475372314,0.8438882827758789,0.398706316947937,0.22445134818553925,0.9240064024925232
11,0.8701912760734558,0.3939155340194702,0.21694518625736237,1e-04,0.9322547912597656,0.8661232590675354,0.35656434297561646,0.21130622923374176,0.9303807020187378
12,0.8776319622993469,0.40667206048965454,0.2046205997467041,1e-04,0.9354470372200012,0.851576030254364,0.4176614284515381,0.21434685587882996,0.9263756275177002
13,0.8798034191131592,0.41450005769729614,0.20210124552249908,1e-04,0.9365625381469727,0.872684895992279,0.4053333103656769,0.19841927289962769,0.9344123005867004
14,0.8785191774368286,0.41362637281417847,0.1988840401172638,1e-04,0.9362124800682068,0.8680849671363831,0.3814200162887573,0.20417319238185883,0.9321964979171753
15,0.8868706226348877,0.4202307164669037,0.19119076430797577,1e-04,0.9391046762466431,0.8857693672180176,0.4394933581352234,0.19196394085884094,0.938126266002655
16,0.8908980488777161,0.42906683683395386,0.18795984983444214,1e-04,0.9411237835884094,0.8613736033439636,0.43828392028808594,0.20387902855873108,0.9319424033164978
17,0.8958806991577148,0.4305933117866516,0.18003718554973602,1e-04,0.9427981376647949,0.8861576318740845,0.4366564154624939,0.18463312089443207,0.9398088455200195
18,0.8933464288711548,0.43992581963539124,0.1798424869775772,1e-04,0.9424185752868652,0.8563858866691589,0.44462448358535767,0.20870590209960938,0.9296371936798096
19,0.9008936882019043,0.4468826353549957,0.17175178229808807,1e-04,0.9452851414680481,0.8818599581718445,0.4393276274204254,0.1817733198404312,0.938224196434021
20,0.9035562872886658,0.44982585310935974,0.16748908162117004,1e-04,0.9461976885795593,0.8763175010681152,0.43219855427742004,0.18168950080871582,0.9366911053657532
21,0.9046477675437927,0.45468589663505554,0.16524143517017365,1e-04,0.946824848651886,0.8859158158302307,0.4510903060436249,0.17587575316429138,0.9403294324874878
22,0.9126176834106445,0.4603978097438812,0.15586791932582855,1e-04,0.9497469067573547,0.8880401253700256,0.4607938230037689,0.17228680849075317,0.9411226511001587
23,0.9048576951026917,0.4575960338115692,0.1638597995042801,1e-04,0.9471297860145569,0.8836414813995361,0.4541296660900116,0.1775444895029068,0.9401236176490784
24,0.9138650894165039,0.46442869305610657,0.1543400138616562,1e-04,0.9502398371696472,0.7794840335845947,0.4430150091648102,0.2631801962852478,0.9055269956588745
25,0.9125131368637085,0.47074809670448303,0.1535286158323288,1e-04,0.9502512812614441,0.8777263760566711,0.45257318019866943,0.18433041870594025,0.9380854964256287
26,0.9321622252464294,0.4922448396682739,0.13329175114631653,1e-05,0.957695484161377,0.9050924181938171,0.4769722521305084,0.1534082144498825,0.9484114050865173
27,0.9364103078842163,0.5025702118873596,0.1286686509847641,1e-05,0.9595533013343811,0.9052587747573853,0.4780004024505615,0.15335676074028015,0.9483904242515564
28,0.9390677809715271,0.5021686553955078,0.1255577951669693,1e-05,0.9604201316833496,0.9071238040924072,0.48440030217170715,0.15094460546970367,0.9493016004562378
29,0.9406296610832214,0.5051205158233643,0.12375634908676147,1e-05,0.9610483646392822,0.9062585830688477,0.4838041663169861,0.15270929038524628,0.9490996599197388
30,0.9410788416862488,0.5075069069862366,0.12269878387451172,1e-05,0.961270809173584,0.9065612554550171,0.48456284403800964,0.15219181776046753,0.9489781260490417
31,0.9428101181983948,0.5074671506881714,0.12169715762138367,1e-05,0.9619076251983643,0.9069170355796814,0.48335757851600647,0.1518428921699524,0.949183464050293
32,0.9445981979370117,0.5121682286262512,0.11890585720539093,1e-06,0.9625788331031799,0.9079380631446838,0.4864291548728943,0.15019989013671875,0.9496430158615112
33,0.9448737502098083,0.5106894373893738,0.1190340593457222,1e-06,0.9628150463104248,0.9074077010154724,0.4830605387687683,0.15112750232219696,0.9493661522865295
34,0.945648193359375,0.5132918953895569,0.11803692579269409,1e-06,0.9630107283592224,0.9081307053565979,0.4865622818470001,0.15017114579677582,0.9496659636497498
35,0.9459502696990967,0.5108636617660522,0.11839839071035385,1e-06,0.9630908966064453,0.9076928496360779,0.48831334710121155,0.150763139128685,0.9496046900749207
36,0.9457111358642578,0.5128344893455505,0.11847944557666779,1e-07,0.9629853963851929,0.907870888710022,0.484514057636261,0.1509408950805664,0.9495700597763062
37,0.946008563041687,0.5132824182510376,0.11720120161771774,1e-07,0.9632031917572021,0.9080852270126343,0.4864403009414673,0.15073250234127045,0.9496402144432068
38,0.9451370239257812,0.512842059135437,0.11827923357486725,1e-07,0.9628666639328003,0.9082568287849426,0.48563382029533386,0.15049222111701965,0.9497452974319458
39,0.9455580115318298,0.5117799639701843,0.11808909475803375,1e-08,0.9629068970680237,0.9079075455665588,0.48696282505989075,0.15064802765846252,0.9496258497238159
40,0.94603031873703,0.5124669075012207,0.11726865917444229,1e-08,0.9631847143173218,0.9082404971122742,0.48626479506492615,0.1503933072090149,0.9497458338737488
41,0.9456958770751953,0.51131272315979,0.11746901273727417,1e-08,0.963083803653717,0.9081520438194275,0.4878385066986084,0.15061412751674652,0.9496772289276123
42,0.94550621509552,0.5140072703361511,0.11739998310804367,1e-09,0.9630016684532166,0.9077907204627991,0.48971983790397644,0.1506045013666153,0.9496147632598877
43,0.9456342458724976,0.5122552514076233,0.11846290528774261,1e-09,0.9629542827606201,0.908117413520813,0.48499077558517456,0.1507851928472519,0.9496527910232544
44,0.9463716745376587,0.5118371844291687,0.1171308383345604,1e-09,0.9632816314697266,0.9079138040542603,0.4835892915725708,0.15092459321022034,0.9495881199836731
